aX;aY;aZ
0.01;-0.08;0.82
-0.05;-0.28;1.12
0.08;-0.13;0.96
0.09;-0.01;1.09
0.06;-0.02;0.94
0.00;-0.01;0.95
0.10;0.00;0.88
-0.06;0.11;1.15
-0.02;0.08;1.05
-0.15;0.04;0.99
-0.09;0.04;0.72
-0.21;0.05;1.35
-0.08;-0.01;1.09
0.04;-0.04;1.06
0.06;-0.13;0.96
0.06;-0.11;0.89
0.06;-0.10;0.87
0.02;-0.05;0.94
-0.02;0.01;0.96
-0.07;0.24;1.54
-0.09;0.12;1.04
-0.10;0.09;1.02
-0.05;0.01;1.02
-0.01;0.03;1.07
0.02;-0.09;1.00
0.03;-0.11;0.96
-0.00;-0.03;1.00
-0.05;-0.00;1.01
-0.03;-0.00;0.96
-0.04;0.01;1.08
0.02;0.01;0.97
0.01;0.01;1.01
-0.05;0.02;1.00
-0.01;-0.03;0.98
-0.07;-0.03;1.05
-0.07;0.06;0.95
-0.11;0.05;0.97
-0.03;-0.05;1.17
0.11;-0.11;1.05
0.50;-0.05;1.06
-0.08;0.10;1.11
-0.23;0.03;0.96
-0.14;-0.06;0.83
-0.03;-0.06;1.00
0.09;-0.02;1.33
0.02;0.00;1.05
-0.02;0.02;1.02
0.07;0.05;0.99
0.02;0.05;1.08
0.03;0.06;1.03
0.07;0.02;1.03
0.06;-0.01;1.04
0.00;0.03;0.93
0.27;-0.05;0.74
0.03;-0.04;1.02
-0.22;0.05;0.96
-0.41;0.09;1.02
-0.29;0.03;1.05
-0.04;0.07;0.67
-0.14;-0.01;1.64
-0.00;-0.15;0.95
0.08;-0.16;1.09
-0.07;-0.09;1.08
0.04;-0.06;0.98
0.01;-0.07;0.93
-0.06;-0.09;0.76
-0.16;0.09;1.27
-0.13;-0.09;1.10
-0.12;0.55;1.15
-0.08;-0.09;0.86
-0.03;-0.14;0.94
0.05;0.03;0.89
-0.01;0.15;0.78
0.13;0.01;0.92
0.08;0.19;2.05
0.12;-0.02;1.20
-0.09;-0.03;1.10
-0.01;-0.04;0.85
-0.03;0.00;0.81
-0.09;-0.00;0.84
-0.07;-0.05;1.17
-0.16;0.09;0.97
-0.00;-0.04;0.93
0.00;-0.03;0.93
0.05;0.08;1.08
0.03;0.08;1.02
0.03;0.05;1.03
0.02;-0.04;1.10
-0.01;-0.02;1.08
0.00;0.01;0.87
0.03;0.03;0.89
-0.07;-0.06;1.11
-0.05;-0.06;1.07
-0.01;-0.05;0.93
0.02;-0.03;0.90
0.02;0.03;0.93
0.02;0.01;0.95
-0.06;0.02;0.92
0.01;0.01;1.01
0.12;-0.09;1.07
-0.08;0.00;1.01
-0.00;-0.01;1.00
-0.04;-0.01;1.01
-0.06;0.00;1.03
-0.06;0.07;1.09
-0.00;0.00;1.00
0.03;-0.03;0.94
0.01;-0.03;0.95
0.06;0.01;0.96
0.01;0.02;1.06
-0.01;-0.02;1.06
0.01;-0.00;0.98
-0.03;-0.03;1.02
-0.05;-0.03;1.00
0.00;-0.05;1.00
-0.11;0.02;1.04
-0.11;0.04;1.04
0.02;0.01;1.07
0.06;-0.04;0.94
0.05;-0.06;0.92
0.03;0.02;0.98
0.01;-0.00;1.00
0.01;-0.04;1.03
-0.06;-0.01;1.03
0.00;-0.04;1.02
-0.07;0.01;1.02
-0.12;0.04;0.99
-0.06;0.10;1.16
0.01;-0.02;0.92
0.04;-0.07;0.94
0.03;-0.08;0.94
0.03;-0.06;0.95
0.10;0.03;1.39
0.08;0.02;1.03
-0.01;0.01;1.03
-0.01;0.02;1.02
-0.07;-0.08;1.01
-0.10;0.00;1.00
-0.09;0.00;1.02
-0.08;0.03;1.00
0.02;0.02;1.07
-0.01;-0.01;0.97
-0.01;-0.01;0.99
0.04;-0.02;1.00
0.02;-0.03;1.00
0.12;-0.03;0.99
0.14;-0.03;1.02
-0.07;-0.02;1.20
0.03;-0.01;0.82
-0.01;0.01;0.83
-0.04;0.02;0.78
-0.17;0.02;2.11
-0.09;0.10;1.29
-0.16;-0.01;0.96
0.04;-0.06;0.89
0.09;-0.06;0.87
0.04;0.03;0.93
0.09;-0.03;0.93
0.01;0.00;1.03
0.01;0.02;1.01
0.06;-0.00;1.08
-0.04;-0.00;0.99
-0.10;-0.06;1.01
-0.17;0.01;1.04
-0.12;-0.00;0.98
-0.09;-0.01;1.00
-0.06;-0.04;0.93
0.03;-0.06;0.92
0.05;-0.02;0.95
0.06;-0.02;0.94
0.07;-0.03;1.00
0.01;0.01;1.00
0.01;-0.00;1.00
-0.12;0.01;1.19
-0.02;-0.01;0.77
-0.01;-0.04;0.85
-0.14;-0.05;1.07
-0.16;-0.03;1.09
0.04;-0.08;0.89
0.07;-0.08;0.89
0.09;-0.02;0.97
0.04;-0.04;0.89
0.09;0.02;1.00
0.01;0.09;1.12
0.01;0.04;1.02
0.08;-0.00;1.08
-0.12;0.01;1.10
-0.03;0.01;1.36
-0.07;-0.05;1.04
-0.32;0.17;1.02
-0.02;-0.02;1.10
0.03;-0.06;0.91
0.07;-0.04;0.94
0.10;-0.00;1.00
0.05;-0.06;0.92
0.15;0.12;1.41
0.06;0.05;1.10
-0.01;0.01;1.00
-0.01;-0.02;0.99
-0.06;-0.09;1.02
-0.10;-0.01;0.99
-0.05;-0.03;0.97
0.08;-0.02;1.01
0.01;-0.00;0.98
0.06;0.03;1.01
0.09;0.03;0.91
-0.05;0.03;0.92
0.04;-0.04;0.81
0.01;-0.09;0.99
-0.07;-0.02;1.07
0.07;0.03;1.17
0.04;-0.03;0.95
0.05;-0.00;0.93
0.03;-0.01;0.94
0.07;-0.03;0.96
0.03;0.02;1.09
-0.03;0.02;0.99
-0.04;-0.01;1.02
-0.03;-0.03;1.04
-0.02;-0.02;0.99
-0.06;-0.02;1.01
-0.15;0.14;1.04
0.01;0.05;1.10
-0.01;-0.03;0.98
0.04;-0.05;0.96
0.00;-0.04;0.95
0.06;-0.02;0.96
0.00;0.02;1.19
-0.05;0.00;1.02
-0.03;-0.01;1.02
-0.04;-0.04;1.01
-0.08;0.01;1.01
-0.02;0.01;1.01
-0.01;0.00;1.01
-0.00;0.01;1.01
0.02;-0.03;1.00
0.02;-0.07;0.99
0.03;-0.01;0.98
0.03;0.00;1.06
-0.01;-0.00;1.02
0.00;0.01;0.99
-0.02;-0.02;1.03
-0.02;0.00;1.03
-0.06;-0.03;1.00
-0.07;-0.08;1.03
-0.13;0.01;1.04
-0.05;0.04;1.16
0.03;-0.03;0.96
0.06;-0.03;0.95
0.02;-0.01;0.96
0.07;-0.03;0.94
0.01;-0.02;0.98
-0.01;-0.01;1.02
-0.09;0.04;1.03
-0.06;0.01;1.02
-0.08;-0.01;0.99
-0.12;-0.00;1.05
-0.14;0.03;1.02
-0.06;0.01;1.02
-0.08;0.01;1.01
-0.00;-0.02;0.96
0.02;-0.05;0.96
0.09;-0.06;0.93
0.05;-0.04;0.94
0.02;0.01;1.00
-0.00;0.01;1.00
-0.03;-0.00;1.02
0.03;0.04;1.00
-0.13;0.02;1.05
-0.06;-0.02;1.03
-0.17;0.03;1.02
-0.07;0.01;1.04
-0.09;-0.00;1.01
-0.01;-0.03;0.97
0.02;-0.05;0.93
0.08;-0.02;0.94
0.06;-0.04;0.95
0.05;-0.02;0.98
0.02;-0.00;1.00
-0.03;0.02;1.02
-0.04;0.02;1.06
-0.16;-0.01;1.02
-0.12;0.02;1.04
-0.06;0.05;1.02
-0.09;0.02;1.03
-0.10;0.00;1.07
-0.02;-0.03;0.97
-0.01;-0.05;0.96
0.05;-0.03;0.94
0.04;-0.04;0.94
0.03;-0.03;0.99
0.04;-0.00;0.99
-0.07;0.02;0.98
-0.03;0.03;0.98
-0.02;-0.00;1.02
-0.03;-0.02;1.00
-0.04;-0.01;1.02
-0.02;0.03;1.20
0.00;-0.03;0.97
0.02;-0.00;0.95
0.03;0.03;0.95
0.02;-0.03;0.95
0.01;-0.03;0.98
-0.07;0.04;1.01
-0.02;-0.01;1.01
-0.02;0.00;0.99
-0.06;-0.02;0.99
-0.10;-0.03;1.02
-0.08;-0.01;1.02
-0.08;0.08;1.12
0.02;-0.02;0.95
0.00;-0.02;0.96
0.07;-0.00;0.94
0.06;-0.04;0.95
0.04;-0.01;0.98
-0.05;0.04;1.10
-0.04;0.01;1.02
-0.02;0.00;1.01
-0.07;-0.02;1.01
-0.03;-0.02;1.01
-0.12;0.01;1.02
-0.11;0.09;1.04
0.01;0.02;1.09
0.02;-0.02;0.95
0.04;-0.03;0.95
0.04;-0.03;0.98
0.05;-0.02;1.01
-0.04;0.03;1.03
0.00;0.02;1.03
0.00;0.02;0.97
0.02;0.01;1.01
-0.16;-0.05;1.11
-0.15;-0.07;0.99
-0.14;-0.04;1.06
-0.14;0.04;1.24
-0.04;-0.04;0.94
0.04;-0.03;0.91
0.07;-0.02;0.93
0.05;0.02;0.96
0.08;-0.04;0.96
0.02;-0.01;1.02
0.07;0.06;1.29
-0.04;0.01;1.08
-0.00;0.04;1.03
-0.15;-0.01;1.16
-0.11;-0.00;0.98
-0.21;-0.05;0.96
-0.11;-0.07;1.07
0.03;0.01;1.21
0.05;-0.07;0.88
0.08;-0.05;0.92
0.08;0.01;0.93
0.09;-0.04;0.97
0.08;0.09;1.43
0.05;0.01;1.07
-0.00;0.00;1.01
-0.02;-0.00;1.01
-0.07;-0.03;1.01
-0.03;-0.03;1.01
-0.00;-0.02;1.01
-0.12;0.01;1.01
-0.05;-0.01;1.03
0.05;0.00;1.04
0.07;-0.02;0.96
0.04;0.00;0.99
0.04;0.00;0.97
0.03;0.00;1.01
0.03;-0.00;1.01
0.03;0.01;1.00
-0.02;0.00;1.04
-0.05;-0.00;0.97
-0.04;-0.03;0.82
-0.19;-0.03;1.20
0.03;-0.08;0.99
-0.05;-0.01;1.03
0.03;0.01;0.99
0.05;-0.01;1.02
-0.00;-0.01;0.97
0.02;-0.03;1.02
0.02;0.01;0.99
0.01;-0.00;1.00
0.01;0.00;1.01
0.01;-0.01;1.00
-0.06;-0.02;1.02
0.00;-0.02;0.91
-0.03;-0.02;1.06
-0.03;-0.04;1.04
-0.10;0.01;1.02
0.03;-0.01;1.02
0.09;-0.06;0.91
0.04;-0.02;1.10
0.08;0.00;1.01
-0.01;-0.01;1.01
-0.00;0.00;1.04
0.01;-0.03;1.02
-0.05;-0.04;1.00
0.02;-0.00;1.00
-0.04;-0.00;0.99
-0.02;-0.00;1.02
-0.01;-0.01;1.00
0.02;-0.02;1.00
0.00;-0.01;1.00
0.02;-0.01;1.00
-0.02;0.00;1.00
0.06;-0.01;1.00
-0.00;0.00;1.00
0.05;0.01;1.00
-0.03;-0.01;1.03
-0.06;-0.00;1.08
0.00;-0.03;0.95
-0.02;-0.05;0.96
-0.14;-0.03;1.07
0.03;-0.06;0.98
-0.09;-0.00;1.04
-0.07;-0.01;1.08
0.07;-0.03;0.91
0.00;-0.04;0.95
-0.00;0.05;1.04
0.03;-0.01;1.02
0.04;-0.01;1.03
-0.05;-0.00;1.14
0.00;-0.00;0.98
0.02;-0.01;0.98
-0.03;-0.02;0.93
-0.12;0.02;0.85
-0.12;-0.00;1.71
0.04;-0.07;1.07
0.01;0.01;1.04
0.04;0.01;0.93
0.04;0.01;0.96
0.01;0.02;1.01
0.01;-0.01;1.06
0.03;0.00;1.00
-0.06;-0.02;1.05
-0.07;0.00;1.03
-0.03;-0.05;0.96
-0.06;-0.01;1.01
-0.07;-0.03;0.99
-0.12;0.01;1.03
-0.00;-0.04;0.96
0.04;0.02;0.96
0.05;0.04;1.02
-0.01;-0.01;1.00
0.06;-0.01;0.99
0.06;-0.00;1.01
0.00;-0.00;1.02
0.07;-0.06;1.04
-0.08;0.00;1.00
-0.02;-0.01;1.00
-0.08;-0.02;1.01
-0.12;-0.00;1.07
-0.15;0.13;1.03
0.09;-0.08;0.94
0.08;-0.04;0.95
0.03;-0.03;0.96
0.03;0.03;1.02
-0.01;0.03;0.97
0.01;-0.01;1.03
0.00;0.00;1.01
0.11;-0.09;1.04
-0.13;0.00;1.17
0.01;0.01;0.83
-0.01;-0.05;0.90
-0.12;0.05;0.78
-0.04;-0.04;1.10
-0.06;0.05;1.04
0.08;0.01;0.99
0.05;0.01;0.96
0.06;0.02;1.01
0.05;-0.00;1.00
0.05;-0.01;0.99
0.12;-0.09;1.11
-0.09;0.00;1.10
-0.02;0.00;0.83
-0.09;-0.05;0.93
-0.15;0.02;0.81
-0.04;-0.04;1.11
-0.03;0.02;1.10
0.13;-0.01;0.92
0.11;-0.00;0.96
0.08;-0.00;1.04
0.08;-0.01;1.03
0.02;0.01;1.01
-0.02;-0.01;1.01
-0.06;-0.02;1.04
-0.05;-0.03;1.00
-0.02;-0.01;1.00
-0.05;-0.03;1.01
-0.02;-0.02;1.00
0.06;0.00;1.00
0.03;0.01;1.00
0.08;-0.03;1.01
0.04;-0.03;1.00
0.00;-0.02;1.00
0.00;-0.02;1.00
0.01;-0.02;1.02
-0.04;0.00;1.01
-0.03;0.01;1.00
-0.05;-0.05;1.01
-0.10;-0.03;1.01
-0.01;-0.01;1.07
0.03;0.01;1.02
0.03;0.01;0.98
0.05;-0.03;1.03
0.03;-0.00;0.98
-0.00;-0.02;1.02
-0.05;0.03;1.03
-0.01;-0.03;1.00
-0.06;-0.02;1.03
-0.06;-0.03;1.00
-0.09;0.05;1.02
0.10;-0.01;0.94
0.02;0.02;0.96
0.02;-0.01;1.00
0.02;-0.01;0.96
0.00;-0.02;1.03
-0.03;0.02;1.00
-0.04;-0.01;1.03
-0.02;0.00;1.02
0.01;-0.05;1.00
-0.11;-0.01;1.05
0.01;-0.03;0.98
0.05;0.02;1.01
0.06;0.01;0.97
-0.03;-0.01;1.01
-0.03;-0.00;1.02
-0.02;-0.01;0.99
-0.07;-0.01;1.04
-0.02;-0.01;1.01
-0.06;-0.00;1.01
-0.02;-0.00;0.96
0.02;0.01;0.98
0.04;-0.01;0.98
0.01;-0.01;1.04
-0.03;-0.01;1.01
-0.02;-0.01;1.01
-0.03;-0.00;1.01
-0.09;-0.00;1.02
-0.10;-0.00;1.02
-0.05;-0.01;1.03
-0.06;-0.01;0.98
0.05;-0.04;0.92
0.09;-0.03;0.99
0.01;-0.11;0.93
0.01;-0.04;0.93
-0.03;0.06;1.02
-0.05;0.04;1.02
-0.01;-0.04;0.99
-0.06;-0.02;1.05
-0.03;-0.06;1.04
0.00;-0.01;0.97
0.04;0.01;0.98
0.00;0.07;0.91
0.04;0.03;0.93
0.09;-0.05;0.95
-0.01;-0.01;1.03
-0.08;-0.04;1.00
-0.07;-0.02;1.00
-0.20;0.03;1.14
-0.10;0.03;1.04
-0.00;-0.02;0.95
0.15;-0.04;0.88
0.07;-0.02;0.84
0.03;0.02;1.47
-0.09;-0.03;1.06
-0.12;-0.06;1.06
-0.11;0.01;0.99
0.03;0.09;1.01
0.05;0.04;1.01
0.01;0.01;1.01
-0.06;-0.00;1.04
-0.10;-0.04;0.98
-0.05;-0.04;1.00
0.07;-0.04;1.00
-0.01;-0.02;0.94
-0.05;-0.01;1.01
-0.10;0.03;0.99
0.00;0.06;1.06
0.01;0.04;1.00
0.04;-0.06;0.95
0.15;-0.11;0.93
0.13;-0.07;0.97
-0.02;-0.00;1.06
-0.07;0.05;1.03
-0.04;0.05;1.01
-0.11;0.08;1.01
-0.12;-0.04;1.01
-0.06;-0.07;1.03
-0.06;-0.00;1.00
-0.06;0.02;1.05
0.01;0.03;0.98
0.02;0.07;1.00
0.01;0.07;0.96
0.06;-0.07;0.91
0.04;-0.02;1.12
0.04;-0.06;0.99
0.16;-0.03;0.90
-0.08;0.03;0.97
-0.05;0.00;1.00
-0.14;0.06;1.09
-0.27;0.27;1.08
-0.10;0.01;0.95
0.15;-0.12;0.89
0.19;-0.20;0.89
0.16;0.12;1.75
0.27;-0.03;1.21
-0.16;0.02;1.18
-0.09;0.08;0.83
-0.18;0.04;0.81
-0.28;0.03;1.22
-0.10;0.12;1.09
-0.06;0.00;0.92
0.01;-0.00;0.93
0.07;-0.06;0.95
0.16;-0.06;1.18
0.13;-0.09;1.04
0.05;-0.07;1.01
-0.00;0.00;1.01
-0.07;0.05;1.00
-0.00;0.04;1.03
0.02;-0.00;1.01
-0.03;-0.01;1.01
0.01;-0.04;1.01
-0.11;0.01;1.04
-0.10;-0.00;1.04
-0.02;-0.02;0.95
-0.00;-0.03;0.92
0.03;-0.02;0.95
0.05;-0.07;0.95
0.03;0.03;1.13
-0.01;0.01;1.01
0.02;-0.00;1.00
-0.04;-0.03;1.02
-0.05;-0.02;0.98
-0.07;-0.03;1.04
-0.05;-0.00;1.01
-0.06;0.01;1.01
-0.03;0.08;1.15
-0.02;0.02;0.96
-0.06;-0.01;0.95
0.06;-0.05;0.94
0.03;-0.05;1.00
0.13;0.01;1.41
-0.00;-0.03;1.04
0.03;-0.03;1.05
0.05;-0.06;1.02
-0.06;-0.04;0.98
-0.01;0.04;1.00
0.01;0.04;0.99
-0.04;0.02;1.03
-0.02;0.03;1.00
-0.05;-0.00;1.02
-0.03;0.02;0.98
-0.01;-0.04;0.98
-0.03;-0.03;1.02
0.03;-0.02;1.00
0.06;-0.06;1.03
-0.01;0.01;1.01
-0.03;-0.01;1.00
0.03;0.01;1.00
0.01;-0.01;1.01
0.01;-0.02;1.00
0.02;-0.03;1.00
-0.01;-0.01;1.01
-0.03;-0.00;1.00
-0.01;0.02;1.00
-0.02;0.00;0.95
-0.01;-0.02;1.02
0.05;-0.04;1.04
0.16;-0.04;0.95
-0.07;-0.04;1.15
0.05;-0.10;0.87
0.00;-0.08;0.97
-0.00;-0.05;0.93
0.03;-0.02;0.91
0.13;0.03;1.07
0.09;0.08;0.99
-0.09;0.10;1.06
-0.04;0.05;1.02
0.01;-0.06;0.97
-0.02;-0.09;1.02
-0.01;-0.01;0.99
-0.04;-0.03;0.93
-0.11;0.02;1.12
0.03;-0.03;0.89
-0.02;-0.02;0.98
-0.05;-0.01;1.05
-0.01;-0.05;1.03
-0.02;-0.00;1.01
0.01;-0.01;1.01
0.03;0.06;1.06
0.02;0.03;0.98
-0.03;-0.03;0.99
0.05;-0.05;0.96
-0.01;0.01;1.04
0.05;-0.02;0.98
0.09;-0.06;1.12
-0.07;-0.05;1.17
0.00;-0.05;0.96
0.02;-0.04;0.95
0.02;0.02;0.87
0.00;0.01;0.86
-0.06;-0.00;0.85
-0.22;0.04;1.54
0.03;0.03;1.11
-0.00;0.04;0.94
0.03;0.00;0.98
0.06;-0.01;0.99
0.06;-0.01;1.01
0.12;-0.05;0.94
-0.05;-0.00;1.01
-0.00;-0.01;0.89
-0.05;-0.02;0.97
-0.02;-0.01;0.94
-0.01;-0.02;1.07
-0.00;-0.01;1.01
-0.04;-0.01;1.03
-0.00;0.06;1.06
0.02;-0.05;0.97
0.01;-0.06;0.93
0.06;-0.06;0.93
0.15;0.05;1.31
0.06;0.02;1.04
0.00;-0.01;1.03
0.10;-0.06;1.08
-0.12;-0.00;1.02
-0.05;-0.01;0.87
0.02;-0.02;1.04
-0.03;-0.02;1.05
-0.09;0.00;0.96
0.02;0.03;1.08
0.00;-0.00;0.95
0.02;-0.01;0.98
0.03;-0.01;0.99
0.01;0.00;0.98
0.01;-0.04;1.05
0.05;-0.01;0.99
0.07;-0.03;0.90
-0.07;-0.00;1.04
0.02;0.00;0.88
-0.01;-0.02;0.95
-0.07;0.01;0.87
0.07;-0.09;1.08
0.05;-0.02;1.04
0.05;-0.02;0.99
0.03;0.00;0.99
0.05;-0.00;1.00
0.05;-0.00;1.01
-0.04;-0.01;1.03
-0.02;0.01;0.94
0.03;-0.02;0.96
-0.01;-0.01;1.01
0.00;-0.02;1.00
-0.04;-0.01;1.00
-0.03;-0.00;1.01
-0.11;0.07;1.00
0.05;0.00;1.04
-0.02;-0.02;0.94
-0.00;0.01;0.98
0.04;-0.01;1.03
0.04;0.00;1.00
0.10;-0.06;1.00
-0.06;-0.02;1.02
0.04;0.02;0.92
-0.06;-0.02;1.07
0.00;-0.05;1.02
-0.10;-0.00;1.04
-0.10;0.03;1.04
0.04;-0.03;0.93
0.00;0.00;0.94
0.07;-0.02;0.94
0.05;-0.03;0.94
-0.00;-0.01;1.03
0.01;-0.02;1.02
0.05;-0.03;1.09
-0.05;-0.01;0.99
-0.04;-0.02;0.99
0.01;0.01;1.00
-0.02;-0.00;1.00
-0.08;-0.01;1.03
-0.10;-0.00;1.01
0.01;-0.01;1.02
0.04;-0.03;0.96
-0.04;0.02;1.01
0.01;0.00;1.04
0.03;-0.00;0.99
-0.05;-0.03;1.06
-0.04;-0.00;1.12
0.03;-0.01;1.00
0.01;-0.01;0.98
0.02;-0.04;0.86
-0.02;0.01;0.82
-0.11;0.00;2.11
0.12;-0.07;1.14
0.02;-0.02;0.95
0.09;-0.04;0.99
0.05;-0.01;1.00
0.07;-0.02;1.03
0.07;-0.02;1.07
-0.04;-0.01;1.07
0.05;-0.02;1.00
-0.01;-0.01;1.03
-0.00;-0.01;0.90
-0.01;-0.00;0.93
-0.11;0.04;0.83
-0.11;-0.02;1.09
-0.07;0.02;1.13
0.01;-0.05;0.91
0.00;-0.01;0.93
0.02;-0.02;0.96
0.11;0.03;1.18
0.01;-0.01;1.06
0.02;-0.02;1.03
-0.01;-0.00;0.98
-0.05;-0.04;1.03
-0.00;0.00;1.01
-0.13;0.00;1.02
-0.10;-0.01;1.04
0.03;-0.03;0.97
-0.05;-0.01;0.95
0.03;-0.01;0.97
0.02;-0.02;0.95
0.05;-0.03;0.97
0.11;-0.03;0.95
-0.03;0.02;1.14
0.03;0.01;0.98
-0.02;0.00;1.02
-0.15;-0.00;1.00
-0.01;-0.06;1.01
-0.09;0.01;1.05
-0.10;0.02;1.04
0.04;-0.01;1.06
0.06;-0.02;0.99
0.01;-0.02;0.99
0.03;-0.03;0.99
0.01;-0.02;0.99
0.03;-0.02;0.99
-0.02;0.00;1.03
-0.02;0.00;0.98
0.01;0.01;1.00
0.11;-0.08;0.95
-0.08;-0.00;1.08
0.02;-0.03;0.83
-0.02;0.01;0.90
-0.08;-0.05;1.02
-0.12;-0.01;1.06
-0.01;-0.03;0.98
-0.02;-0.04;0.91
0.01;-0.02;0.94
0.06;0.00;0.91
0.05;-0.03;0.96
0.09;-0.02;0.97
0.02;-0.00;1.01
0.02;0.02;1.04
-0.08;-0.00;1.00
-0.04;-0.02;1.02
-0.09;-0.04;0.99
-0.11;0.00;1.04
-0.13;0.03;1.05
-0.05;0.01;0.99
-0.06;-0.01;0.97
0.00;-0.02;0.95
-0.01;-0.03;0.96
0.05;-0.07;0.94
0.02;-0.05;0.94
0.02;-0.00;1.00
0.00;0.00;0.99
-0.06;-0.00;1.01
-0.05;0.04;0.92
-0.04;-0.01;1.03
0.04;-0.04;1.06
-0.06;-0.04;0.97
-0.00;-0.04;1.02
-0.07;-0.00;0.99
-0.09;0.14;1.31
-0.03;0.01;1.00
0.02;-0.03;0.94
0.03;-0.02;0.95
0.03;-0.04;0.95
0.03;-0.04;0.96
0.06;-0.04;0.97
0.01;-0.01;0.97
-0.01;-0.00;0.98
0.05;0.02;1.19
-0.12;0.01;1.05
-0.15;-0.00;1.00
-0.03;-0.03;0.91
-0.07;0.01;1.00
-0.12;0.06;1.02
0.02;0.03;1.16
0.07;-0.06;0.96
0.08;-0.10;0.97
0.10;-0.10;0.95
0.09;-0.08;0.97
0.04;-0.02;0.96
-0.01;0.01;0.99
-0.09;0.05;0.98
-0.07;0.03;1.01
-0.11;-0.02;1.02
-0.01;-0.00;0.98
-0.06;-0.01;1.03
-0.06;0.01;1.02
-0.18;0.14;1.04
0.02;0.03;1.06
0.03;-0.01;0.94
0.01;-0.07;0.95
0.08;-0.08;0.96
0.04;-0.04;0.99
0.10;0.04;1.34
-0.04;0.02;1.04
-0.01;0.02;1.03
-0.14;0.03;1.23
-0.03;0.02;0.85
-0.04;-0.01;0.91
-0.17;0.06;0.81
-0.05;-0.06;0.91
-0.06;0.01;0.99
0.04;-0.02;1.05
0.11;-0.06;0.96
0.04;-0.07;0.97
0.09;-0.03;0.97
0.05;0.02;1.03
-0.00;0.03;1.04
-0.02;0.02;1.01
-0.08;-0.00;1.04
-0.12;-0.03;1.01
-0.13;0.03;1.01
-0.06;0.03;1.01
-0.08;0.04;1.01
-0.04;0.05;1.00
0.04;-0.02;0.95
0.10;-0.10;0.94
0.12;-0.13;0.94
0.10;-0.03;0.99
0.02;-0.03;1.02
-0.05;0.00;1.01
-0.12;0.02;1.01
-0.11;0.05;1.01
-0.13;0.05;1.00
-0.12;0.05;1.01
-0.08;0.03;1.01
0.06;-0.02;1.00
0.09;-0.04;1.01
0.17;-0.17;0.99
0.15;-0.08;1.01
0.07;-0.05;1.01
0.16;-0.06;1.14
-0.09;-0.03;1.12
-0.08;0.01;0.90
-0.13;0.06;0.90
-0.19;-0.04;0.88
-0.04;-0.04;0.90
-0.05;0.19;1.20
0.08;0.08;0.99
0.16;-0.07;0.92
0.18;-0.13;0.90
0.17;-0.12;0.94
0.16;-0.03;1.38
-0.14;-0.03;1.07
-0.08;-0.01;1.03
-0.16;0.05;1.00
-0.11;0.15;1.00
-0.12;0.10;1.00
-0.12;0.05;1.01
-0.08;0.03;1.01
0.06;-0.05;1.05
0.16;-0.09;1.01
0.17;-0.18;0.95
0.19;-0.09;0.99
0.02;-0.03;1.04
-0.01;-0.01;1.01
-0.18;0.06;1.11
-0.16;0.11;1.05
-0.08;0.05;0.98
-0.04;0.04;0.97
-0.01;0.04;0.98
-0.05;0.07;0.89
0.01;-0.01;0.95
0.09;-0.06;0.99
0.22;-0.10;0.97
0.32;-0.09;1.00
0.38;-0.16;1.26
-0.00;-0.06;1.08
-0.06;-0.05;0.86
-0.18;0.04;0.89
-0.19;0.10;0.90
-0.21;0.09;0.98
-0.15;0.12;1.60
-0.05;0.05;1.08
-0.09;0.04;1.01
0.05;0.03;1.18
0.24;-0.14;0.94
0.26;-0.20;0.90
0.28;-0.20;0.93
0.12;-0.11;0.95
-0.09;0.09;1.13
-0.14;0.06;1.02
-0.17;0.14;1.01
-0.17;0.11;1.01
-0.14;0.03;1.01
-0.12;0.07;1.02
-0.08;0.04;1.03
0.08;0.04;1.08
0.14;-0.05;0.96
0.16;-0.18;0.97
0.16;-0.23;0.95
0.16;-0.05;1.01
0.04;-0.05;1.02
-0.04;-0.01;1.01
-0.05;0.01;1.01
-0.12;0.07;1.01
-0.10;0.07;1.01
-0.11;0.04;1.01
-0.12;0.12;1.10
-0.10;0.10;1.08
0.03;-0.01;0.96
0.11;-0.08;0.94
0.09;-0.16;0.92
0.11;-0.13;0.95
0.04;-0.04;1.01
-0.01;-0.01;1.02
-0.05;0.01;1.01
-0.09;0.05;1.04
-0.07;0.05;1.00
-0.05;0.03;1.01
-0.13;0.02;1.02
-0.24;0.10;1.34
-0.19;0.07;1.09
-0.07;-0.05;0.93
0.04;-0.09;0.89
0.13;-0.12;0.88
0.12;-0.12;0.92
0.16;-0.07;0.94
0.16;-0.04;0.96
0.08;-0.02;1.11
0.18;0.28;0.72
0.13;0.06;1.09
-0.17;0.03;1.19
-0.23;-0.01;1.27
-0.11;-0.03;1.03
-0.18;0.02;0.99
0.01;-0.00;0.94
-0.02;-0.02;0.90
0.08;-0.10;0.95
0.09;-0.07;0.94
0.06;-0.01;1.01
-0.00;0.00;1.01
-0.08;0.01;0.99
-0.04;-0.02;0.99
-0.04;-0.00;1.01
-0.02;-0.02;1.01
-0.02;-0.02;1.01
-0.00;-0.05;1.01
-0.03;-0.06;1.03
0.02;-0.02;1.00
0.01;-0.01;0.95
0.03;-0.01;0.97
0.06;-0.08;0.93
0.04;0.07;1.04
-0.02;0.08;1.01
-0.02;0.00;1.00
0.03;-0.00;1.00
-0.01;0.03;1.01
0.00;-0.06;1.01
